URL,Match_Status,domain,dealspotr loc
https://minty.com/s/spyassociates.com,Matched,spyassociates.com,https://dealspotr.com/promo-codes/spyassociates.com
https://minty.com/s/freebirdstores.com,Matched,freebirdstores.com,https://dealspotr.com/promo-codes/freebirdstores.com
https://minty.com/s/mooglasses.com,Matched,mooglasses.com,https://dealspotr.com/promo-codes/mooglasses.com
https://minty.com/s/ladyblacktie.com,Matched,ladyblacktie.com,https://dealspotr.com/promo-codes/ladyblacktie.com
https://minty.com/s/sheglam.com,Matched,sheglam.com,https://dealspotr.com/promo-codes/sheglam.com
https://minty.com/s/ceelyn.com,Matched,ceelyn.com,https://dealspotr.com/promo-codes/ceelyn.com
https://minty.com/s/sunnutrition.com,Matched,sunnutrition.com,https://dealspotr.com/promo-codes/sunnutrition.com
https://minty.com/s/taxslayer.com,Matched,taxslayer.com,https://dealspotr.com/promo-codes/taxslayer.com
https://minty.com/s/wine.com,Matched,wine.com,https://dealspotr.com/promo-codes/wine.com
https://minty.com/s/bowlero.com,Matched,bowlero.com,https://dealspotr.com/promo-codes/bowlero.com
https://minty.com/s/aweber.com,Matched,aweber.com,https://dealspotr.com/promo-codes/aweber.com
https://minty.com/s/peachskinsheets.com,Matched,peachskinsheets.com,https://dealspotr.com/promo-codes/peachskinsheets.com
https://minty.com/s/magix.com,Matched,magix.com,https://dealspotr.com/promo-codes/magix.com
https://minty.com/s/teamsportsamerica.com,Matched,teamsportsamerica.com,https://dealspotr.com/promo-codes/teamsportsamerica.com
https://minty.com/s/glassesshop.com,Matched,glassesshop.com,https://dealspotr.com/promo-codes/glassesshop.com
https://minty.com/s/mountainwarehouse.com,Matched,mountainwarehouse.com,https://dealspotr.com/promo-codes/mountainwarehouse.com
https://minty.com/s/giantteddy.com,Matched,giantteddy.com,https://dealspotr.com/promo-codes/giantteddy.com
https://minty.com/s/pfaltzgraff.com,Matched,pfaltzgraff.com,https://dealspotr.com/promo-codes/pfaltzgraff.com
https://minty.com/s/brookstone.com,Matched,brookstone.com,https://dealspotr.com/promo-codes/brookstone.com
https://minty.com/s/lysse.com,Matched,lysse.com,https://dealspotr.com/promo-codes/lysse.com
https://minty.com/s/lanebryant.com,Matched,lanebryant.com,https://dealspotr.com/promo-codes/lanebryant.com
https://minty.com/s/bannerbuzz.co.uk,Matched,bannerbuzz.co.uk,https://dealspotr.com/promo-codes/bannerbuzz.co.uk
https://minty.com/s/shop.terracycle.com,Not Matched,shop.terracycle.com,
https://minty.com/s/eyebobs.com,Matched,eyebobs.com,https://dealspotr.com/promo-codes/eyebobs.com
https://minty.com/s/lanolips.com,Matched,lanolips.com,https://dealspotr.com/promo-codes/lanolips.com
https://minty.com/s/timoandviolet.com,Matched,timoandviolet.com,https://dealspotr.com/promo-codes/timoandviolet.com
https://minty.com/s/theberkelworld.com,Matched,theberkelworld.com,https://dealspotr.com/promo-codes/theberkelworld.com
https://minty.com/s/coastalpet.com,Matched,coastalpet.com,https://dealspotr.com/promo-codes/coastalpet.com
https://minty.com/s/factor75.com,Matched,factor75.com,https://dealspotr.com/promo-codes/factor75.com
https://minty.com/s/olaplex.com,Matched,olaplex.com,https://dealspotr.com/promo-codes/olaplex.com
https://minty.com/s/buydig.com,Matched,buydig.com,https://dealspotr.com/promo-codes/buydig.com
https://minty.com/s/lindas.com,Matched,lindas.com,https://dealspotr.com/promo-codes/lindas.com
https://minty.com/s/221btactical.com,Matched,221btactical.com,https://dealspotr.com/promo-codes/221btactical.com
https://minty.com/s/thxsilk.com,Matched,thxsilk.com,https://dealspotr.com/promo-codes/thxsilk.com
https://minty.com/s/tiqets.com,Matched,tiqets.com,https://dealspotr.com/promo-codes/tiqets.com
https://minty.com/s/pethonesty.com,Matched,pethonesty.com,https://dealspotr.com/promo-codes/pethonesty.com
https://minty.com/s/truewerk.com,Matched,truewerk.com,https://dealspotr.com/promo-codes/truewerk.com
https://minty.com/s/weatherman.com,Not Matched,weatherman.com,
https://minty.com/s/kifaru.net,Matched,kifaru.net,https://dealspotr.com/promo-codes/kifaru.net
https://minty.com/s/coversandall.co.uk,Matched,coversandall.co.uk,https://dealspotr.com/promo-codes/coversandall.co.uk
https://minty.com/s/camper.com,Matched,camper.com,https://dealspotr.com/promo-codes/camper.com
https://minty.com/s/briggs-riley.com,Matched,briggs-riley.com,https://dealspotr.com/promo-codes/briggs-riley.com
https://minty.com/s/toorknives.com,Matched,toorknives.com,https://dealspotr.com/promo-codes/toorknives.com
https://minty.com/s/escapecampervans.com,Matched,escapecampervans.com,https://dealspotr.com/promo-codes/escapecampervans.com
https://minty.com/s/sportsresearch.com,Matched,sportsresearch.com,https://dealspotr.com/promo-codes/sportsresearch.com
https://minty.com/s/bluettipower.com,Matched,bluettipower.com,https://dealspotr.com/promo-codes/bluettipower.com
https://minty.com/s/offerpad.com,Matched,offerpad.com,https://dealspotr.com/promo-codes/offerpad.com
https://minty.com/s/rakadx.com,Matched,rakadx.com,https://dealspotr.com/promo-codes/rakadx.com
https://minty.com/s/jockofuel.com,Matched,jockofuel.com,https://dealspotr.com/promo-codes/jockofuel.com
https://minty.com/s/getyourguide.com,Matched,getyourguide.com,https://dealspotr.com/promo-codes/getyourguide.com
https://minty.com/s/thefuturerocks.com,Matched,thefuturerocks.com,https://dealspotr.com/promo-codes/thefuturerocks.com
https://minty.com/s/whirlpool.com,Matched,whirlpool.com,https://dealspotr.com/promo-codes/whirlpool.com
https://minty.com/s/radioflyer.com,Matched,radioflyer.com,https://dealspotr.com/promo-codes/radioflyer.com
https://minty.com/s/entirelypetspharmacy.com,Matched,entirelypetspharmacy.com,https://dealspotr.com/promo-codes/entirelypetspharmacy.com
https://minty.com/s/mymully.com,Not Matched,mymully.com,
https://minty.com/s/blockchain-council.org,Matched,blockchain-council.org,https://dealspotr.com/promo-codes/blockchain-council.org
https://minty.com/s/luminaid.com,Matched,luminaid.com,https://dealspotr.com/promo-codes/luminaid.com
https://minty.com/s/dayspring.com,Matched,dayspring.com,https://dealspotr.com/promo-codes/dayspring.com
https://minty.com/s/shippingeasy.com,Matched,shippingeasy.com,https://dealspotr.com/promo-codes/shippingeasy.com
https://minty.com/s/acurite.com,Matched,acurite.com,https://dealspotr.com/promo-codes/acurite.com
https://minty.com/s/freelivingco.co,Matched,freelivingco.co,https://dealspotr.com/promo-codes/freelivingco.co
https://minty.com/s/contourdesign.com,Matched,contourdesign.com,https://dealspotr.com/promo-codes/contourdesign.com
https://minty.com/s/viscosoft.com,Matched,viscosoft.com,https://dealspotr.com/promo-codes/viscosoft.com
https://minty.com/s/maidenform.com,Matched,maidenform.com,https://dealspotr.com/promo-codes/maidenform.com
https://minty.com/s/mythinkcar.com,Matched,mythinkcar.com,https://dealspotr.com/promo-codes/mythinkcar.com
https://minty.com/s/vacations.united.com,Matched,vacations.united.com,https://dealspotr.com/promo-codes/vacations.united.com
https://minty.com/s/alpacadirect.com,Matched,alpacadirect.com,https://dealspotr.com/promo-codes/alpacadirect.com
https://minty.com/s/lollicupstore.com,Matched,lollicupstore.com,https://dealspotr.com/promo-codes/lollicupstore.com
https://minty.com/s/babysunnies.com,Matched,babysunnies.com,https://dealspotr.com/promo-codes/babysunnies.com
https://minty.com/s/audiobooksnow.com,Matched,audiobooksnow.com,https://dealspotr.com/promo-codes/audiobooksnow.com
https://minty.com/s/natchezss.com,Matched,natchezss.com,https://dealspotr.com/promo-codes/natchezss.com
https://minty.com/s/kennethcole.com,Matched,kennethcole.com,https://dealspotr.com/promo-codes/kennethcole.com
https://minty.com/s/butlertechnik.com,Matched,butlertechnik.com,https://dealspotr.com/promo-codes/butlertechnik.com
https://minty.com/s/crystalplus.com,Matched,crystalplus.com,https://dealspotr.com/promo-codes/crystalplus.com
https://minty.com/s/bikeathletic.com,Matched,bikeathletic.com,https://dealspotr.com/promo-codes/bikeathletic.com
https://minty.com/s/mirodemi.com,Matched,mirodemi.com,https://dealspotr.com/promo-codes/mirodemi.com
https://minty.com/s/photobucket.com,Matched,photobucket.com,https://dealspotr.com/promo-codes/photobucket.com
https://minty.com/s/hukgear.com,Matched,hukgear.com,https://dealspotr.com/promo-codes/hukgear.com
https://minty.com/s/thefryecompany.com,Matched,thefryecompany.com,https://dealspotr.com/promo-codes/thefryecompany.com
https://minty.com/s/art.com,Matched,art.com,https://dealspotr.com/promo-codes/art.com
https://minty.com/s/aktlondon.com,Matched,aktlondon.com,https://dealspotr.com/promo-codes/aktlondon.com
https://minty.com/s/us.amorepacific.com,Matched,us.amorepacific.com,https://dealspotr.com/promo-codes/us.amorepacific.com
https://minty.com/s/olofly.com,Matched,olofly.com,https://dealspotr.com/promo-codes/olofly.com
https://minty.com/s/rebeccaminkoff.com,Matched,rebeccaminkoff.com,https://dealspotr.com/promo-codes/rebeccaminkoff.com
https://minty.com/s/apothekeco.com,Matched,apothekeco.com,https://dealspotr.com/promo-codes/apothekeco.com
https://minty.com/s/ticketclub.com,Matched,ticketclub.com,https://dealspotr.com/promo-codes/ticketclub.com
https://minty.com/s/saxxunderwear.com,Matched,saxxunderwear.com,https://dealspotr.com/promo-codes/saxxunderwear.com
https://minty.com/s/thejacketmaker.com,Matched,thejacketmaker.com,https://dealspotr.com/promo-codes/thejacketmaker.com
https://minty.com/s/easyplumbing.com,Matched,easyplumbing.com,https://dealspotr.com/promo-codes/easyplumbing.com
https://minty.com/s/jellybelly.com,Matched,jellybelly.com,https://dealspotr.com/promo-codes/jellybelly.com
https://minty.com/s/kumoly.com,Matched,kumoly.com,https://dealspotr.com/promo-codes/kumoly.com
https://minty.com/s/sprwmn.com,Matched,sprwmn.com,https://dealspotr.com/promo-codes/sprwmn.com
https://minty.com/s/hushed.com,Matched,hushed.com,https://dealspotr.com/promo-codes/hushed.com
https://minty.com/s/gcioutdoor.com,Matched,gcioutdoor.com,https://dealspotr.com/promo-codes/gcioutdoor.com
https://minty.com/s/columbia.com,Matched,columbia.com,https://dealspotr.com/promo-codes/columbia.com
https://minty.com/s/childrensplace.com,Matched,childrensplace.com,https://dealspotr.com/promo-codes/childrensplace.com
https://minty.com/s/petcaresupplies.com,Matched,petcaresupplies.com,https://dealspotr.com/promo-codes/petcaresupplies.com
https://minty.com/s/thinx.com,Matched,thinx.com,https://dealspotr.com/promo-codes/thinx.com
https://minty.com/s/shiftrobotics.io,Matched,shiftrobotics.io,https://dealspotr.com/promo-codes/shiftrobotics.io
https://minty.com/s/asebbo.com,Matched,asebbo.com,https://dealspotr.com/promo-codes/asebbo.com
https://minty.com/s/bellame.com,Matched,bellame.com,https://dealspotr.com/promo-codes/bellame.com
https://minty.com/s/loungefly.com,Matched,loungefly.com,https://dealspotr.com/promo-codes/loungefly.com
https://minty.com/s/scosche.com,Matched,scosche.com,https://dealspotr.com/promo-codes/scosche.com
https://minty.com/s/makeuperaser.com,Matched,makeuperaser.com,https://dealspotr.com/promo-codes/makeuperaser.com
https://minty.com/s/bookmap.com,Matched,bookmap.com,https://dealspotr.com/promo-codes/bookmap.com
https://minty.com/s/heivy.com,Matched,heivy.com,https://dealspotr.com/promo-codes/heivy.com
https://minty.com/s/blair.com,Matched,blair.com,https://dealspotr.com/promo-codes/blair.com
https://minty.com/s/broadwaydirect.com,Matched,broadwaydirect.com,https://dealspotr.com/promo-codes/broadwaydirect.com
https://minty.com/s/kindoasis.com,Matched,kindoasis.com,https://dealspotr.com/promo-codes/kindoasis.com
https://minty.com/s/simba.shop,Matched,simba.shop,https://dealspotr.com/promo-codes/simba.shop
https://minty.com/s/lensesforless.com,Matched,lensesforless.com,https://dealspotr.com/promo-codes/lensesforless.com
https://minty.com/s/footshop.com,Matched,footshop.com,https://dealspotr.com/promo-codes/footshop.com
https://minty.com/s/shop.activationproducts.com,Not Matched,shop.activationproducts.com,
https://minty.com/s/freeletics.com,Matched,freeletics.com,https://dealspotr.com/promo-codes/freeletics.com
https://minty.com/s/detrash.com,Matched,detrash.com,https://dealspotr.com/promo-codes/detrash.com
https://minty.com/s/norlanglass.com,Matched,norlanglass.com,https://dealspotr.com/promo-codes/norlanglass.com
https://minty.com/s/prioritytire.com,Matched,prioritytire.com,https://dealspotr.com/promo-codes/prioritytire.com
https://minty.com/s/skylum.com,Matched,skylum.com,https://dealspotr.com/promo-codes/skylum.com
https://minty.com/s/dkhardware.com,Matched,dkhardware.com,https://dealspotr.com/promo-codes/dkhardware.com
https://minty.com/s/unbeatablesale.com,Matched,unbeatablesale.com,https://dealspotr.com/promo-codes/unbeatablesale.com
https://minty.com/s/getjackblack.com,Matched,getjackblack.com,https://dealspotr.com/promo-codes/getjackblack.com
https://minty.com/s/potpourrigroup.com,Matched,potpourrigroup.com,https://dealspotr.com/promo-codes/potpourrigroup.com
https://minty.com/s/sandcloud.com,Matched,sandcloud.com,https://dealspotr.com/promo-codes/sandcloud.com
https://minty.com/s/wayspa.com,Matched,wayspa.com,https://dealspotr.com/promo-codes/wayspa.com
